sample,class,ks1_cycles,ks2_cycles,modelled_cycles,ks1_calls,ks2_calls,host_ns
12202,1,681,9525,10206,256,1024,51291.7
12203,0,738,9569,10307,256,1024,51375.0
12204,0,738,9569,10307,256,1024,52000.0
12205,0,738,9569,10307,256,1024,51458.3
12206,0,738,9569,10307,256,1024,51333.3
12207,1,677,9572,10249,256,1024,51250.0
12208,1,679,9572,10251,256,1024,51500.0
12209,0,738,9569,10307,256,1024,51333.3
12210,1,689,9526,10215,256,1024,51583.3
12211,1,688,9620,10308,256,1024,51708.3
12212,1,684,9611,10295,256,1024,51250.0
12213,0,738,9569,10307,256,1024,50791.7
12214,1,680,9557,10237,256,1024,50875.0
12215,1,688,9510,10198,256,1024,53875.0
12216,1,674,9567,10241,256,1024,54708.3
12217,0,738,9569,10307,256,1024,53750.0
12218,0,738,9569,10307,256,1024,50875.0
12219,1,699,9526,10225,256,1024,54625.0
12220,0,738,9569,10307,256,1024,50875.0
12221,0,738,9569,10307,256,1024,54833.3
12222,0,738,9569,10307,256,1024,54666.7
12223,0,738,9569,10307,256,1024,54833.3
12224,1,689,9563,10252,256,1024,54791.7
12225,1,675,9578,10253,256,1024,53750.0
12226,1,663,9560,10223,256,1024,54666.7
12227,1,679,9595,10274,256,1024,51000.0
12228,0,738,9569,10307,256,1024,54583.3
12229,1,675,9523,10198,256,1024,50875.0
12230,0,738,9569,10307,256,1024,54708.3
12231,1,695,9601,10296,256,1024,54666.7
12232,0,738,9569,10307,256,1024,50875.0
12233,1,689,9542,10231,256,1024,50916.7
12234,0,738,9569,10307,256,1024,50958.3
12235,0,738,9569,10307,256,1024,50875.0
12236,0,738,9569,10307,256,1024,50875.0
12237,0,738,9569,10307,256,1024,50791.7
12238,1,678,9450,10128,256,1024,50875.0
12239,1,673,9592,10265,256,1024,51000.0
12240,1,676,9455,10131,256,1024,51000.0
12241,1,685,9523,10208,256,1024,50958.3
12242,1,670,9549,10219,256,1024,50916.7
12243,0,738,9569,10307,256,1024,51000.0
12244,0,738,9569,10307,256,1024,51000.0
12245,1,677,9485,10162,256,1024,51000.0
12246,1,681,9501,10182,256,1024,50875.0
12247,0,738,9569,10307,256,1024,50958.3
12248,0,738,9569,10307,256,1024,50958.3
12249,1,672,9594,10266,256,1024,50875.0
12250,1,669,9493,10162,256,1024,50916.7
12251,1,674,9541,10215,256,1024,50958.3
12252,0,738,9569,10307,256,1024,50916.7
12253,1,679,9565,10244,256,1024,50875.0
12254,0,738,9569,10307,256,1024,50875.0
12255,1,685,9544,10229,256,1024,50875.0
12256,1,676,9593,10269,256,1024,50833.3
12257,1,672,9481,10153,256,1024,51083.3
12258,1,678,9548,10226,256,1024,50833.3
12259,0,738,9569,10307,256,1024,50875.0
12260,1,667,9505,10172,256,1024,50875.0
12261,1,679,9479,10158,256,1024,50958.3
12262,0,738,9569,10307,256,1024,50875.0
12263,0,738,9569,10307,256,1024,50791.7
12264,0,738,9569,10307,256,1024,50875.0
12265,0,738,9569,10307,256,1024,50791.7
12266,0,738,9569,10307,256,1024,51958.3
12267,1,672,9512,10184,256,1024,53166.7
12268,1,691,9492,10183,256,1024,53791.7
12269,1,678,9613,10291,256,1024,52666.7
12270,0,738,9569,10307,256,1024,53833.3
12271,0,738,9569,10307,256,1024,52958.3
12272,1,694,9463,10157,256,1024,50875.0
12273,1,686,9574,10260,256,1024,50875.0
12274,1,698,9544,10242,256,1024,50791.7
12275,1,685,9488,10173,256,1024,50791.7
12276,0,738,9569,10307,256,1024,50875.0
12277,1,674,9548,10222,256,1024,50833.3
12278,1,683,9613,10296,256,1024,50750.0
12279,0,738,9569,10307,256,1024,50916.7
12280,0,738,9569,10307,256,1024,50916.7
12281,1,683,9498,10181,256,1024,50916.7
12282,1,689,9544,10233,256,1024,50875.0
12283,0,738,9569,10307,256,1024,50958.3
12284,1,681,9548,10229,256,1024,50916.7
12285,1,680,9587,10267,256,1024,50958.3
12286,0,738,9569,10307,256,1024,51000.0
12287,0,738,9569,10307,256,1024,50916.7
12288,1,685,9553,10238,256,1024,50958.3
12289,1,680,9534,10214,256,1024,50791.7
12290,0,738,9569,10307,256,1024,50958.3
12291,1,671,9563,10234,256,1024,50833.3
12292,0,738,9569,10307,256,1024,50875.0
12293,1,669,9564,10233,256,1024,50916.7
12294,0,738,9569,10307,256,1024,50833.3
12295,1,684,9509,10193,256,1024,50875.0
12296,1,677,9509,10186,256,1024,50916.7
12297,1,688,9526,10214,256,1024,50875.0
12298,0,738,9569,10307,256,1024,50916.7
12299,0,738,9569,10307,256,1024,50833.3
12300,0,738,9569,10307,256,1024,50916.7
12301,0,738,9569,10307,256,1024,50750.0
12302,0,738,9569,10307,256,1024,50791.7
12303,1,675,9564,10239,256,1024,54500.0
12304,1,681,9584,10265,256,1024,51666.7
12305,0,738,9569,10307,256,1024,52541.7
12306,1,681,9474,10155,256,1024,51000.0
12307,0,738,9569,10307,256,1024,50875.0
12308,1,672,9638,10310,256,1024,50791.7
12309,1,675,9548,10223,256,1024,50875.0
12310,1,664,9579,10243,256,1024,50875.0
12311,1,684,9500,10184,256,1024,50833.3
12312,1,670,9632,10302,256,1024,51458.3
12313,1,670,9539,10209,256,1024,56208.3
12314,1,670,9609,10279,256,1024,55041.7
12315,0,738,9569,10307,256,1024,54541.7
12316,0,738,9569,10307,256,1024,52708.3
12317,1,685,9533,10218,256,1024,53916.7
12318,1,687,9519,10206,256,1024,53208.3
12319,1,676,9580,10256,256,1024,55208.3
12320,1,669,9523,10192,256,1024,54958.3
12321,1,674,9516,10190,256,1024,54416.7
12322,1,668,9591,10259,256,1024,53166.7
12323,1,671,9533,10204,256,1024,50875.0
12324,1,686,9465,10151,256,1024,50875.0
12325,1,667,9583,10250,256,1024,50833.3
12326,1,685,9435,10120,256,1024,50833.3
12327,0,738,9569,10307,256,1024,50875.0
12328,0,738,9569,10307,256,1024,50791.7
12329,1,679,9545,10224,256,1024,50833.3
12330,1,694,9579,10273,256,1024,50916.7
12331,1,668,9537,10205,256,1024,50916.7
12332,1,676,9545,10221,256,1024,50916.7
12333,1,682,9569,10251,256,1024,50875.0
12334,0,738,9569,10307,256,1024,50916.7
12335,1,669,9582,10251,256,1024,50833.3
12336,0,738,9569,10307,256,1024,50875.0
12337,1,679,9536,10215,256,1024,50833.3
12338,1,679,9513,10192,256,1024,50916.7
12339,0,738,9569,10307,256,1024,50833.3
12340,1,682,9571,10253,256,1024,50875.0
12341,1,679,9563,10242,256,1024,50875.0
12342,1,687,9525,10212,256,1024,51041.7
12343,0,738,9569,10307,256,1024,51000.0
12344,0,738,9569,10307,256,1024,51125.0
12345,0,738,9569,10307,256,1024,51041.7
12346,1,673,9568,10241,256,1024,50833.3
12347,1,683,9537,10220,256,1024,50958.3
12348,0,738,9569,10307,256,1024,51000.0
12349,0,738,9569,10307,256,1024,50916.7
12350,0,738,9569,10307,256,1024,50875.0
12351,1,692,9558,10250,256,1024,51041.7
12352,0,738,9569,10307,256,1024,51166.7
12353,0,738,9569,10307,256,1024,50958.3
12354,0,738,9569,10307,256,1024,51000.0
12355,1,685,9662,10347,256,1024,51041.7
12356,1,684,9493,10177,256,1024,51000.0
12357,0,738,9569,10307,256,1024,50958.3
12358,1,697,9582,10279,256,1024,50833.3
12359,1,676,9540,10216,256,1024,51041.7
12360,1,674,9612,10286,256,1024,51125.0
12361,1,668,9573,10241,256,1024,51000.0
12362,0,738,9569,10307,256,1024,50916.7
12363,1,690,9497,10187,256,1024,51041.7
12364,1,680,9584,10264,256,1024,50791.7
12365,0,738,9569,10307,256,1024,50875.0
12366,0,738,9569,10307,256,1024,50875.0
12367,1,683,9559,10242,256,1024,50916.7
12368,0,738,9569,10307,256,1024,50833.3
12369,0,738,9569,10307,256,1024,50833.3
12370,1,685,9597,10282,256,1024,51166.7
12371,0,738,9569,10307,256,1024,50833.3
12372,1,684,9521,10205,256,1024,50833.3
12373,1,692,9501,10193,256,1024,50958.3
12374,1,691,9606,10297,256,1024,50791.7
12375,0,738,9569,10307,256,1024,50833.3
12376,0,738,9569,10307,256,1024,50791.7
12377,0,738,9569,10307,256,1024,50875.0
12378,0,738,9569,10307,256,1024,50958.3
12379,0,738,9569,10307,256,1024,51000.0
12380,1,677,9516,10193,256,1024,50791.7
12381,1,663,9514,10177,256,1024,50916.7
12382,0,738,9569,10307,256,1024,50833.3
12383,0,738,9569,10307,256,1024,50875.0
12384,0,738,9569,10307,256,1024,51000.0
12385,1,683,9505,10188,256,1024,50875.0
12386,0,738,9569,10307,256,1024,50791.7
12387,0,738,9569,10307,256,1024,50916.7
12388,1,688,9533,10221,256,1024,50833.3
12389,0,738,9569,10307,256,1024,50875.0
12390,1,686,9553,10239,256,1024,51000.0
12391,1,676,9526,10202,256,1024,50916.7
12392,0,738,9569,10307,256,1024,50791.7
12393,0,738,9569,10307,256,1024,50791.7
12394,0,738,9569,10307,256,1024,50833.3
12395,0,738,9569,10307,256,1024,50958.3
12396,0,738,9569,10307,256,1024,50916.7
12397,0,738,9569,10307,256,1024,50750.0
12398,0,738,9569,10307,256,1024,50958.3
12399,1,679,9600,10279,256,1024,50791.7
12400,0,738,9569,10307,256,1024,50708.3
12401,0,738,9569,10307,256,1024,50750.0
12402,1,687,9551,10238,256,1024,50833.3
12403,0,738,9569,10307,256,1024,50708.3
12404,0,738,9569,10307,256,1024,50958.3
12405,0,738,9569,10307,256,1024,50958.3
12406,0,738,9569,10307,256,1024,50916.7
12407,0,738,9569,10307,256,1024,50916.7
12408,1,673,9538,10211,256,1024,50708.3
12409,1,680,9489,10169,256,1024,50916.7
12410,0,738,9569,10307,256,1024,50958.3
12411,1,679,9551,10230,256,1024,50875.0
12412,0,738,9569,10307,256,1024,51000.0
12413,0,738,9569,10307,256,1024,50916.7
12414,0,738,9569,10307,256,1024,50958.3
12415,1,675,9483,10158,256,1024,50958.3
12416,0,738,9569,10307,256,1024,50916.7
12417,0,738,9569,10307,256,1024,50958.3
12418,0,738,9569,10307,256,1024,50916.7
12419,1,679,9605,10284,256,1024,50875.0
12420,0,738,9569,10307,256,1024,50875.0
12421,1,680,9533,10213,256,1024,50791.7
12422,1,670,9620,10290,256,1024,50916.7
12423,1,697,9553,10250,256,1024,50833.3
12424,1,678,9573,10251,256,1024,50875.0
12425,0,738,9569,10307,256,1024,50875.0
12426,0,738,9569,10307,256,1024,50875.0
12427,1,687,9564,10251,256,1024,50916.7
12428,0,738,9569,10307,256,1024,50833.3
12429,1,659,9560,10219,256,1024,50875.0
12430,1,695,9517,10212,256,1024,50833.3
12431,1,677,9498,10175,256,1024,50875.0
12432,0,738,9569,10307,256,1024,51041.7
12433,0,738,9569,10307,256,1024,50916.7
12434,1,686,9529,10215,256,1024,50916.7
12435,1,670,9481,10151,256,1024,50833.3
12436,0,738,9569,10307,256,1024,50958.3
12437,0,738,9569,10307,256,1024,50833.3
12438,0,738,9569,10307,256,1024,50833.3
12439,0,738,9569,10307,256,1024,50958.3
12440,1,665,9545,10210,256,1024,50875.0
12441,1,676,9489,10165,256,1024,50875.0
12442,0,738,9569,10307,256,1024,50875.0
12443,1,677,9455,10132,256,1024,50916.7
12444,1,679,9554,10233,256,1024,50833.3
12445,0,738,9569,10307,256,1024,50958.3
12446,0,738,9569,10307,256,1024,52416.7
12447,0,738,9569,10307,256,1024,50875.0
12448,0,738,9569,10307,256,1024,50833.3
12449,1,674,9518,10192,256,1024,50916.7
12450,1,662,9434,10096,256,1024,50833.3
12451,1,680,9564,10244,256,1024,50833.3
12452,0,738,9569,10307,256,1024,50916.7
12453,1,678,9514,10192,256,1024,50916.7
12454,0,738,9569,10307,256,1024,50958.3
12455,0,738,9569,10307,256,1024,51041.7
12456,1,700,9491,10191,256,1024,50916.7
12457,1,668,9598,10266,256,1024,50833.3
12458,1,687,9544,10231,256,1024,50916.7
12459,1,693,9581,10274,256,1024,50958.3
12460,1,677,9507,10184,256,1024,50958.3
12461,0,738,9569,10307,256,1024,50791.7
12462,0,738,9569,10307,256,1024,51041.7
12463,0,738,9569,10307,256,1024,50958.3
12464,1,685,9542,10227,256,1024,50916.7
12465,1,678,9529,10207,256,1024,50750.0
12466,1,663,9548,10211,256,1024,50666.7
12467,0,738,9569,10307,256,1024,51000.0
12468,1,676,9511,10187,256,1024,51041.7
12469,0,738,9569,10307,256,1024,50833.3
12470,1,667,9548,10215,256,1024,50791.7
12471,0,738,9569,10307,256,1024,50833.3
12472,1,688,9492,10180,256,1024,50791.7
12473,1,684,9550,10234,256,1024,50916.7
12474,1,676,9503,10179,256,1024,50875.0
12475,0,738,9569,10307,256,1024,50875.0
12476,1,678,9537,10215,256,1024,50833.3
12477,1,679,9535,10214,256,1024,50833.3
12478,0,738,9569,10307,256,1024,50833.3
12479,0,738,9569,10307,256,1024,50875.0
12480,1,684,9614,10298,256,1024,50875.0
12481,1,686,9519,10205,256,1024,50875.0
12482,0,738,9569,10307,256,1024,50916.7
12483,1,693,9463,10156,256,1024,50875.0
12484,1,690,9503,10193,256,1024,50875.0
12485,0,738,9569,10307,256,1024,50958.3
12486,0,738,9569,10307,256,1024,50833.3
12487,0,738,9569,10307,256,1024,50708.3
12488,1,683,9529,10212,256,1024,50833.3
12489,1,672,9515,10187,256,1024,50791.7
12490,0,738,9569,10307,256,1024,50708.3
12491,0,738,9569,10307,256,1024,50833.3
12492,0,738,9569,10307,256,1024,50833.3
12493,1,671,9571,10242,256,1024,50791.7
12494,0,738,9569,10307,256,1024,50833.3
12495,0,738,9569,10307,256,1024,50875.0
12496,1,679,9556,10235,256,1024,50791.7
12497,1,673,9595,10268,256,1024,50875.0
12498,0,738,9569,10307,256,1024,50958.3
12499,0,738,9569,10307,256,1024,50875.0
12500,0,738,9569,10307,256,1024,50916.7
12501,1,690,9526,10216,256,1024,50958.3
12502,0,738,9569,10307,256,1024,50916.7
12503,1,680,9543,10223,256,1024,51000.0
12504,1,681,9556,10237,256,1024,50833.3
12505,0,738,9569,10307,256,1024,50833.3
12506,0,738,9569,10307,256,1024,50958.3
12507,0,738,9569,10307,256,1024,50958.3
12508,0,738,9569,10307,256,1024,50916.7
12509,0,738,9569,10307,256,1024,50875.0
12510,0,738,9569,10307,256,1024,50833.3
12511,0,738,9569,10307,256,1024,50833.3
12512,1,663,9530,10193,256,1024,50916.7
12513,1,679,9547,10226,256,1024,50833.3
12514,0,738,9569,10307,256,1024,50958.3
12515,1,663,9594,10257,256,1024,50833.3
12516,0,738,9569,10307,256,1024,50916.7
12517,0,738,9569,10307,256,1024,50875.0
12518,0,738,9569,10307,256,1024,50833.3
12519,1,681,9565,10246,256,1024,50708.3
12520,1,682,9551,10233,256,1024,50833.3
12521,1,673,9508,10181,256,1024,50875.0
12522,0,738,9569,10307,256,1024,50791.7
12523,1,679,9500,10179,256,1024,50791.7
12524,1,675,9569,10244,256,1024,50875.0
12525,1,679,9473,10152,256,1024,50916.7
12526,1,683,9543,10226,256,1024,50916.7
12527,1,678,9613,10291,256,1024,50750.0
12528,1,682,9551,10233,256,1024,50916.7
12529,0,738,9569,10307,256,1024,51041.7
12530,0,738,9569,10307,256,1024,50958.3
12531,0,738,9569,10307,256,1024,50875.0
12532,1,670,9479,10149,256,1024,50833.3
12533,0,738,9569,10307,256,1024,50875.0
12534,0,738,9569,10307,256,1024,50916.7
12535,0,738,9569,10307,256,1024,50791.7
12536,0,738,9569,10307,256,1024,50916.7
12537,1,683,9498,10181,256,1024,51000.0
12538,0,738,9569,10307,256,1024,50875.0
12539,0,738,9569,10307,256,1024,50916.7
12540,1,670,9534,10204,256,1024,51166.7
12541,1,680,9549,10229,256,1024,54541.7
12542,0,738,9569,10307,256,1024,53250.0
12543,1,672,9478,10150,256,1024,51291.7
12544,0,738,9569,10307,256,1024,50916.7
12545,0,738,9569,10307,256,1024,50875.0
12546,0,738,9569,10307,256,1024,52291.7
12547,1,683,9550,10233,256,1024,53666.7
12548,0,738,9569,10307,256,1024,52666.7
12549,0,738,9569,10307,256,1024,50833.3
12550,0,738,9569,10307,256,1024,50916.7
12551,0,738,9569,10307,256,1024,50875.0
12552,0,738,9569,10307,256,1024,50875.0
12553,0,738,9569,10307,256,1024,50916.7
12554,1,660,9512,10172,256,1024,51041.7
12555,1,668,9597,10265,256,1024,50875.0
12556,1,674,9595,10269,256,1024,50791.7
12557,0,738,9569,10307,256,1024,50958.3
12558,0,738,9569,10307,256,1024,50833.3
12559,0,738,9569,10307,256,1024,50833.3
12560,0,738,9569,10307,256,1024,50875.0
12561,1,681,9608,10289,256,1024,50875.0
12562,0,738,9569,10307,256,1024,50875.0
12563,1,656,9576,10232,256,1024,50833.3
12564,0,738,9569,10307,256,1024,50916.7
12565,1,667,9567,10234,256,1024,50875.0
12566,1,671,9487,10158,256,1024,50791.7
12567,1,678,9531,10209,256,1024,50958.3
12568,1,686,9557,10243,256,1024,50916.7
12569,0,738,9569,10307,256,1024,50875.0
12570,0,738,9569,10307,256,1024,50916.7
12571,1,669,9559,10228,256,1024,50833.3
12572,1,686,9549,10235,256,1024,50791.7
12573,1,680,9503,10183,256,1024,50833.3
12574,0,738,9569,10307,256,1024,50958.3
12575,0,738,9569,10307,256,1024,50875.0
12576,1,690,9592,10282,256,1024,50916.7
12577,0,738,9569,10307,256,1024,50958.3
12578,0,738,9569,10307,256,1024,50791.7
12579,1,666,9550,10216,256,1024,50875.0
12580,1,665,9548,10213,256,1024,50875.0
12581,0,738,9569,10307,256,1024,50833.3
12582,1,685,9516,10201,256,1024,50875.0
12583,1,669,9567,10236,256,1024,50791.7
12584,0,738,9569,10307,256,1024,50875.0
12585,0,738,9569,10307,256,1024,50791.7
12586,1,674,9457,10131,256,1024,50833.3
12587,1,689,9518,10207,256,1024,50875.0
12588,0,738,9569,10307,256,1024,50833.3
12589,1,687,9509,10196,256,1024,50791.7
12590,0,738,9569,10307,256,1024,50875.0
12591,1,688,9504,10192,256,1024,50875.0
12592,1,674,9552,10226,256,1024,50791.7
12593,1,674,9541,10215,256,1024,50833.3
12594,0,738,9569,10307,256,1024,50875.0
12595,1,670,9552,10222,256,1024,50833.3
12596,1,669,9550,10219,256,1024,50750.0
12597,1,683,9570,10253,256,1024,50958.3
12598,0,738,9569,10307,256,1024,50875.0
12599,0,738,9569,10307,256,1024,50833.3
12600,0,738,9569,10307,256,1024,50916.7
12601,1,686,9565,10251,256,1024,50916.7
12602,1,672,9543,10215,256,1024,50833.3
12603,0,738,9569,10307,256,1024,50875.0
12604,0,738,9569,10307,256,1024,50833.3
12605,1,675,9588,10263,256,1024,51000.0
12606,1,685,9563,10248,256,1024,50833.3
12607,0,738,9569,10307,256,1024,50916.7
12608,1,681,9571,10252,256,1024,50875.0
12609,0,738,9569,10307,256,1024,50875.0
12610,0,738,9569,10307,256,1024,50875.0
12611,1,679,9510,10189,256,1024,50916.7
12612,1,664,9498,10162,256,1024,57500.0
12613,1,677,9543,10220,256,1024,51000.0
12614,0,738,9569,10307,256,1024,50916.7
12615,0,738,9569,10307,256,1024,50916.7
12616,0,738,9569,10307,256,1024,50875.0
12617,0,738,9569,10307,256,1024,50833.3
12618,1,684,9590,10274,256,1024,50916.7
12619,1,673,9560,10233,256,1024,50791.7
12620,1,675,9577,10252,256,1024,51000.0
12621,0,738,9569,10307,256,1024,50916.7
12622,1,688,9527,10215,256,1024,50916.7
12623,1,685,9481,10166,256,1024,50833.3
12624,0,738,9569,10307,256,1024,50916.7
12625,0,738,9569,10307,256,1024,50875.0
12626,0,738,9569,10307,256,1024,50875.0
12627,1,669,9572,10241,256,1024,50833.3
12628,0,738,9569,10307,256,1024,50875.0
12629,1,678,9589,10267,256,1024,50833.3
12630,0,738,9569,10307,256,1024,54291.7
12631,0,738,9569,10307,256,1024,92208.3
12632,1,674,9510,10184,256,1024,54625.0
12633,1,673,9571,10244,256,1024,54541.7
12634,0,738,9569,10307,256,1024,54541.7
12635,1,685,9574,10259,256,1024,54500.0
12636,0,738,9569,10307,256,1024,74625.0
12637,1,669,9579,10248,256,1024,58833.3
12638,0,738,9569,10307,256,1024,55833.3
12639,0,738,9569,10307,256,1024,55541.7
12640,0,738,9569,10307,256,1024,54708.3
12641,1,663,9584,10247,256,1024,54458.3
12642,0,738,9569,10307,256,1024,54375.0
12643,0,738,9569,10307,256,1024,54208.3
12644,0,738,9569,10307,256,1024,54333.3
12645,0,738,9569,10307,256,1024,54333.3
12646,0,738,9569,10307,256,1024,54250.0
12647,0,738,9569,10307,256,1024,54500.0
12648,0,738,9569,10307,256,1024,54583.3
12649,1,684,9513,10197,256,1024,54791.7
12650,1,674,9575,10249,256,1024,54541.7
12651,0,738,9569,10307,256,1024,54250.0
12652,1,678,9460,10138,256,1024,54291.7
12653,1,691,9560,10251,256,1024,54958.3
12654,0,738,9569,10307,256,1024,54375.0
12655,0,738,9569,10307,256,1024,54250.0
12656,1,670,9576,10246,256,1024,54250.0
12657,1,687,9554,10241,256,1024,54375.0
12658,1,665,9535,10200,256,1024,54208.3
12659,0,738,9569,10307,256,1024,54291.7
12660,1,685,9559,10244,256,1024,54291.7
12661,1,681,9612,10293,256,1024,54333.3
12662,0,738,9569,10307,256,1024,54166.7
12663,0,738,9569,10307,256,1024,53833.3
12664,0,738,9569,10307,256,1024,52291.7
12665,0,738,9569,10307,256,1024,50666.7
12666,0,738,9569,10307,256,1024,50625.0
12667,1,681,9575,10256,256,1024,51000.0
12668,1,675,9538,10213,256,1024,50583.3
12669,1,682,9530,10212,256,1024,50625.0
12670,1,677,9560,10237,256,1024,50666.7
12671,0,738,9569,10307,256,1024,50666.7
12672,0,738,9569,10307,256,1024,50625.0
12673,1,699,9500,10199,256,1024,50666.7
12674,1,672,9548,10220,256,1024,50583.3
12675,0,738,9569,10307,256,1024,50708.3
12676,0,738,9569,10307,256,1024,50625.0
12677,0,738,9569,10307,256,1024,50666.7
12678,0,738,9569,10307,256,1024,50625.0
12679,0,738,9569,10307,256,1024,50708.3
12680,0,738,9569,10307,256,1024,50666.7
12681,0,738,9569,10307,256,1024,50625.0
12682,1,677,9594,10271,256,1024,50583.3
12683,0,738,9569,10307,256,1024,50583.3
12684,0,738,9569,10307,256,1024,50541.7
12685,1,680,9508,10188,256,1024,50541.7
12686,1,669,9568,10237,256,1024,50666.7
12687,1,681,9559,10240,256,1024,50583.3
12688,0,738,9569,10307,256,1024,50666.7
12689,1,676,9670,10346,256,1024,50583.3
12690,1,679,9515,10194,256,1024,50541.7
12691,1,681,9572,10253,256,1024,50583.3
12692,0,738,9569,10307,256,1024,50625.0
12693,1,682,9460,10142,256,1024,50500.0
12694,0,738,9569,10307,256,1024,50541.7
12695,1,693,9544,10237,256,1024,50625.0
12696,1,676,9622,10298,256,1024,50708.3
12697,0,738,9569,10307,256,1024,50625.0
12698,0,738,9569,10307,256,1024,50625.0
12699,0,738,9569,10307,256,1024,50625.0
12700,1,668,9580,10248,256,1024,50666.7
12701,0,738,9569,10307,256,1024,50583.3
12702,1,673,9504,10177,256,1024,50541.7
12703,0,738,9569,10307,256,1024,50583.3
12704,1,673,9526,10199,256,1024,50625.0
12705,0,738,9569,10307,256,1024,50625.0
12706,0,738,9569,10307,256,1024,50625.0
12707,0,738,9569,10307,256,1024,50625.0
12708,1,682,9536,10218,256,1024,50500.0
12709,0,738,9569,10307,256,1024,50625.0
12710,1,680,9584,10264,256,1024,50666.7
12711,0,738,9569,10307,256,1024,50625.0
12712,1,680,9601,10281,256,1024,50625.0
12713,1,687,9560,10247,256,1024,50583.3
12714,0,738,9569,10307,256,1024,53541.7
12715,0,738,9569,10307,256,1024,50583.3
12716,1,685,9439,10124,256,1024,50583.3
12717,0,738,9569,10307,256,1024,50625.0
12718,0,738,9569,10307,256,1024,50708.3
12719,1,668,9540,10208,256,1024,50666.7
12720,1,688,9515,10203,256,1024,50666.7
